period_begin,period_end,region,state,state_code,property_type, median_sale_price , median_list_price , homes_sold , pending_sales , new_listings , inventory , months_of_supply , median_days_on_market ,avg_sale_to_list,sold_above_list
12/1/2014,12/31/2014,"Hillsdale County, MI",Michigan,MI,Single Family Residential," $68,000.00 "," $71,100.00 ", 40.00 , 11.00 , 21.00 , 263.00 , 6.60 , 114.00 ,94.02%,7.50%
12/1/2014,12/31/2014,"Ottawa County, OH",Ohio,OH,Single Family Residential," $141,250.00 "," $99,500.00 ", 16.00 , 9.00 , 14.00 , 88.00 , 5.50 , 86.00 ,96.11%,12.50%
12/1/2014,12/31/2014,"Clark County, OH",Ohio,OH,Single Family Residential," $87,500.00 "," $69,900.00 ", 91.00 , 43.00 , 67.00 , 565.00 , 6.20 , 102.00 ,95.78%,10.99%
12/1/2014,12/31/2014,"Walton County, FL",Florida,FL,Single Family Residential," $400,000.00 ",, 167.00 ,,, 8.00 , -   ,,95.59%,8.38%
12/1/2014,12/31/2014,"Barron County, WI",Wisconsin,WI,Single Family Residential," $86,500.00 "," $109,900.00 ", 40.00 , 8.00 , 34.00 , 302.00 , 7.60 , 158.00 ,93.17%,10.00%
12/1/2014,12/31/2014,"Ford County, IL",Illinois,IL,Single Family Residential," $72,500.00 "," $68,000.00 ", 13.00 , 6.00 , 10.00 , 80.00 , 6.20 , 92.00 ,90.27%,0.00%
12/1/2014,12/31/2014,"Bullitt County, KY",Kentucky,KY,Single Family Residential," $146,750.00 "," $135,000.00 ", 76.00 , 40.00 , 52.00 , 362.00 , 4.80 , 115.00 ,97.17%,13.16%
12/1/2014,12/31/2014,"Chippewa County, MN",Minnesota,MN,Single Family Residential," $110,000.00 "," $48,750.00 ", 7.00 ,, 4.00 , 77.00 , 11.00 , 300.00 ,94.64%,14.29%
12/1/2014,12/31/2014,"Orange County, FL",Florida,FL,Single Family Residential," $204,000.00 "," $175,000.00 "," 1,366.00 ", 779.00 ," 1,156.00 "," 4,872.00 ", 3.60 , 62.00 ,96.95%,17.42%
12/1/2014,12/31/2014,"Dodge County, WI",Wisconsin,WI,Single Family Residential," $114,500.00 "," $106,495.00 ", 64.00 , 23.00 , 37.00 , 425.00 , 6.60 , 96.00 ,95.05%,9.38%
12/1/2014,12/31/2014,"Queen Anne's County, MD",Maryland,MD,Single Family Residential," $326,450.00 "," $271,950.00 ", 72.00 , 30.00 , 46.00 , 425.00 , 5.90 , 99.00 ,97.34%,19.44%
12/1/2014,12/31/2014,"Westmoreland County, PA",Pennsylvania,PA,Single Family Residential," $125,500.00 "," $119,900.00 ", 251.00 , 92.00 , 178.00 ,, 7.90 , 126.00 ,94.69%,8.37%
12/1/2014,12/31/2014,"Guilford County, NC",North Carolina,NC,Single Family Residential," $150,000.00 "," $139,900.00 ", 388.00 , 161.00 , 318.00 ," 2,159.00 ", 5.60 , 105.00 ,95.41%,12.37%
12/1/2014,12/31/2014,"Lincoln County, WA",Washington,WA,Single Family Residential," $237,000.00 "," $72,250.00 ", 2.00 , 1.00 , 2.00 , 46.00 , 23.00 , 118.00 ,90.87%,0.00%
12/1/2014,12/31/2014,"Shelby County, OH",Ohio,OH,Single Family Residential," $78,000.00 "," $89,400.00 ", 31.00 , 7.00 , 15.00 , 218.00 , 7.00 , 182.00 ,94.11%,9.68%
12/1/2014,12/31/2014,"Los Alamos County, NM",New Mexico,NM,Single Family Residential," $217,000.00 "," $242,900.00 ", 10.00 , 6.00 , 9.00 , 56.00 , 5.60 , 69.00 ,,0.00%
12/1/2014,12/31/2014,"Morgan County, UT",Utah,UT,Single Family Residential," $310,000.00 "," $295,000.00 ", 11.00 , 5.00 , 8.00 , 41.00 , 3.70 , 109.00 ,96.39%,9.09%
12/1/2014,12/31/2014,"Crittenden County, AR",Arkansas,AR,Single Family Residential," $125,000.00 "," $53,500.00 ", 1.00 ,, 1.00 ,, 8.00 , 212.00 ,95.24%,0.00%
12/1/2014,12/31/2014,"Morgan County, CO",Colorado,CO,Single Family Residential," $135,500.00 "," $138,900.00 ", 30.00 , 10.00 , 23.00 , 95.00 , 3.20 , 86.00 ,96.99%,13.33%
12/1/2014,12/31/2014,"Santa Barbara County, CA",California,CA,Single Family Residential," $463,430.50 "," $457,000.00 ", 210.00 , 123.00 , 142.00 , 730.00 , 3.50 , 86.00 ,97.41%,15.24%
12/1/2014,12/31/2014,"Cortland County, NY",New York,NY,Single Family Residential," $102,130.00 "," $84,400.00 ", 24.00 , 6.00 , 22.00 , 211.00 , 8.80 , 150.00 ,93.42%,25.00%
12/1/2014,12/31/2014,"Boone County, KY",Kentucky,KY,Single Family Residential," $172,000.00 "," $173,700.00 ", 115.00 , 64.00 , 82.00 , 657.00 , 5.70 , 87.00 ,96.84%,8.70%
12/1/2014,12/31/2014,"Broomfield County, CO",Colorado,CO,Single Family Residential," $481,250.00 "," $404,950.00 ", 52.00 , 28.00 , 32.00 , 90.00 , 1.70 , 40.00 ,98.37%,9.62%
12/1/2014,12/31/2014,"Pickens County, SC",South Carolina,SC,Single Family Residential," $135,000.00 "," $135,000.00 ", 81.00 , 18.00 , 64.00 , 543.00 , 6.70 , 125.00 ,93.91%,11.11%
12/1/2014,12/31/2014,"Schoharie County, NY",New York,NY,Single Family Residential," $128,250.00 "," $94,450.00 ", 22.00 , 4.00 , 11.00 , 172.00 , 7.80 , 152.00 ,94.18%,18.18%
12/1/2014,12/31/2014,"Cheshire County, NH",New Hampshire,NH,Single Family Residential," $175,300.00 "," $169,900.00 ", 56.00 , 14.00 , 43.00 , 450.00 , 8.00 , 147.00 ,95.33%,19.64%
12/1/2014,12/31/2014,"Stephenson County, IL",Illinois,IL,Single Family Residential," $107,500.00 "," $176,949.50 ", 5.00 , 2.00 , 2.00 , 32.00 , 6.40 , 35.00 ,90.61%,0.00%
12/1/2014,12/31/2014,"Austin County, TX",Texas,TX,Single Family Residential," $169,500.00 "," $235,000.00 ", 16.00 , 5.00 , 14.00 , 117.00 , 7.30 , 93.00 ,94.90%,6.25%
12/1/2014,12/31/2014,"Cuyahoga County, OH",Ohio,OH,Single Family Residential," $106,202.50 "," $74,900.00 ", 914.00 , 500.00 , 747.00 ," 4,717.00 ", 5.20 , 78.00 ,94.58%,11.60%
12/1/2014,12/31/2014,"Gonzales County, TX",Texas,TX,Single Family Residential," $121,750.00 "," $235,000.00 ", 4.00 ,, 5.00 , 38.00 , 9.50 , 145.00 ,88.04%,0.00%
12/1/2014,12/31/2014,"Marshall County, OK",Oklahoma,OK,Single Family Residential," $76,750.00 "," $158,250.00 ", 4.00 , 2.00 , 4.00 , 31.00 , 7.80 , 116.00 ,87.37%,0.00%
12/1/2014,12/31/2014,"Cass County, MO",Missouri,MO,Single Family Residential," $161,600.00 "," $150,000.00 ", 110.00 ,, 92.00 ,, 5.40 , 115.00 ,,
12/1/2014,12/31/2014,"Kauai County, HI",Hawaii,HI,Single Family Residential," $675,000.00 "," $670,000.00 ", 29.00 , 8.00 , 31.00 , 261.00 , 9.00 , 165.00 ,97.50%,13.79%
12/1/2014,12/31/2014,"Bexar County, TX",Texas,TX,Single Family Residential," $175,500.00 "," $169,900.00 "," 1,505.00 ", 925.00 ," 1,138.00 "," 4,579.00 ", 3.00 , 50.00 ,97.11%,15.08%
12/1/2014,12/31/2014,"Henry County, OH",Ohio,OH,Single Family Residential," $70,700.00 "," $59,500.00 ", 14.00 , 5.00 , 13.00 , 104.00 , 7.40 , 129.00 ,89.43%,0.00%
12/1/2014,12/31/2014,"Worcester County, MA",Massachusetts,MA,Single Family Residential," $225,000.00 "," $194,900.00 ", 558.00 , 307.00 , 293.00 ," 2,800.00 ", 5.00 , 118.00 ,96.77%,13.62%
12/1/2014,12/31/2014,"Shelby County, AL",Alabama,AL,Single Family Residential," $204,610.00 "," $204,750.00 ", 265.00 , 122.00 , 203.00 , 975.00 , 3.70 , 124.00 ,97.02%,23.02%
12/1/2014,12/31/2014,"Stark County, OH",Ohio,OH,Single Family Residential," $97,000.00 "," $99,900.00 ", 281.00 , 170.00 , 208.00 ," 1,149.00 ", 4.10 , 49.00 ,95.13%,9.25%
12/1/2014,12/31/2014,"Saguache County, CO",Colorado,CO,Single Family Residential," $91,800.00 "," $136,500.00 ", 8.00 , 4.00 , 3.00 , 96.00 , 12.00 , 164.00 ,81.94%,0.00%
12/1/2014,12/31/2014,"Adams County, ID",Idaho,ID,Single Family Residential," $45,000.00 "," $549,000.00 ", 5.00 ,, 1.00 , 36.00 , 7.20 , 693.00 ,88.07%,0.00%
12/1/2014,12/31/2014,"Jennings County, IN",Indiana,IN,Single Family Residential," $102,450.00 "," $124,900.00 ", 18.00 , 5.00 , 9.00 , 71.00 , 3.90 , 115.00 ,93.62%,0.00%
12/1/2014,12/31/2014,"Bradley County, AR",Arkansas,AR,Single Family Residential," $70,000.00 "," $70,000.00 ", 2.00 ,, 5.00 , 52.00 , 26.00 , 63.00 ,96.88%,0.00%
12/1/2014,12/31/2014,"Portage County, OH",Ohio,OH,Single Family Residential," $135,000.00 "," $121,500.00 ", 127.00 , 70.00 , 79.00 , 496.00 , 3.90 , 77.00 ,95.19%,6.30%
12/1/2014,12/31/2014,"Fayette County, TX",Texas,TX,Single Family Residential," $215,000.00 "," $285,500.00 ", 8.00 , 3.00 , 8.00 , 62.00 , 7.80 , 117.00 ,93.36%,0.00%
12/1/2014,12/31/2014,"Wallowa County, OR",Oregon,OR,Single Family Residential," $220,000.00 "," $159,000.00 ", 3.00 ,, 1.00 , 40.00 , 13.30 , 30.00 ,97.96%,0.00%
12/1/2014,12/31/2014,"Plaquemines Parish, LA",Louisiana,LA,Single Family Residential," $245,000.00 "," $186,000.00 ", 16.00 , 4.00 , 8.00 , 68.00 , 4.30 , 179.00 ,97.61%,18.75%
12/1/2014,12/31/2014,"Newton County, MS",Mississippi,MS,Single Family Residential," $42,617.00 ",, 2.00 ,,, 2.00 , 1.00 , 319.00 ,88.64%,0.00%
12/1/2014,12/31/2014,"Stanislaus County, CA",California,CA,Single Family Residential," $225,000.00 "," $230,000.00 ", 401.00 , 309.00 , 277.00 ," 1,022.00 ", 2.50 , 36.00 ,98.58%,27.43%
12/1/2014,12/31/2014,"Blount County, AL",Alabama,AL,Single Family Residential," $130,000.00 "," $116,900.00 ", 28.00 , 11.00 , 24.00 , 131.00 , 4.70 , 137.00 ,93.78%,7.14%
12/1/2014,12/31/2014,"Sequoyah County, OK",Oklahoma,OK,Single Family Residential," $105,500.00 "," $85,500.00 ", 10.00 , 5.00 , 17.00 , 97.00 , 9.70 , 230.00 ,94.23%,10.00%
12/1/2014,12/31/2014,"Henderson County, TX",Texas,TX,Single Family Residential," $123,000.00 "," $158,500.00 ", 33.00 , 14.00 , 39.00 , 410.00 , 12.40 , 93.00 ,93.44%,9.09%
12/1/2014,12/31/2014,"Steuben County, NY",New York,NY,Single Family Residential," $74,899.00 "," $67,900.00 ", 27.00 , 6.00 , 22.00 , 197.00 , 7.30 , 187.00 ,89.49%,7.41%
12/1/2014,12/31/2014,"Vernon County, MO",Missouri,MO,Single Family Residential," $116,700.00 "," $75,000.00 ", 10.00 , 5.00 , 13.00 , 100.00 , 10.00 , 134.00 ,94.56%,0.00%
12/1/2014,12/31/2014,"New London County, CT",Connecticut,CT,Single Family Residential," $190,500.00 "," $169,900.00 ", 207.00 , 97.00 , 182.00 ," 1,448.00 ", 7.00 , 140.00 ,94.35%,12.56%
12/1/2014,12/31/2014,"Lancaster County, NE",Nebraska,NE,Single Family Residential," $150,000.00 "," $152,900.00 ", 257.00 , 119.00 , 170.00 , 679.00 , 2.60 , 42.00 ,97.02%,19.46%
12/1/2014,12/31/2014,"Saratoga County, NY",New York,NY,Single Family Residential," $257,000.00 "," $259,750.00 ", 195.00 , 94.00 , 102.00 , 987.00 , 5.10 , 88.00 ,98.02%,25.64%
12/1/2014,12/31/2014,"Clearwater County, ID",Idaho,ID,Single Family Residential," $80,500.00 "," $129,450.00 ", 4.00 , 2.00 , 2.00 , 30.00 , 7.50 , 94.00 ,99.65%,50.00%
12/1/2014,12/31/2014,"Parker County, TX",Texas,TX,Single Family Residential," $183,250.00 "," $227,550.00 ", 142.00 , 83.00 , 115.00 , 684.00 , 4.80 , 84.00 ,96.61%,13.38%
12/1/2014,12/31/2014,"Bartholomew County, IN",Indiana,IN,Single Family Residential," $128,500.00 "," $187,000.00 ", 73.00 , 42.00 , 78.00 , 301.00 , 4.10 , 82.00 ,96.13%,5.48%
12/1/2014,12/31/2014,"Lincoln County, TN",Tennessee,TN,Single Family Residential," $109,000.00 "," $146,950.00 ", 19.00 , 11.00 , 20.00 , 205.00 , 10.80 , 80.00 ,91.51%,15.79%
12/1/2014,12/31/2014,"Towns County, GA",Georgia,GA,Single Family Residential," $150,000.00 "," $184,450.00 ", 27.00 , 10.00 , 12.00 , 165.00 , 6.10 , 148.00 ,92.81%,3.70%
12/1/2014,12/31/2014,"El Paso County, CO",Colorado,CO,Single Family Residential,," $223,046.50 ",, 476.00 , 415.00 ," 2,416.00 ",,,,12.83%
12/1/2014,12/31/2014,"Monroe County, WI",Wisconsin,WI,Single Family Residential," $133,500.00 "," $98,500.00 ", 23.00 , 11.00 , 20.00 , 237.00 , 10.30 , 170.00 ,94.13%,13.04%
12/1/2014,12/31/2014,"Cattaraugus County, NY",New York,NY,Single Family Residential," $64,000.00 "," $74,500.00 ", 61.00 , 13.00 , 45.00 , 429.00 , 7.00 , 220.00 ,90.26%,8.20%
12/1/2014,12/31/2014,"Lincoln County, CO",Colorado,CO,Single Family Residential," $162,450.00 "," $147,000.00 ", 2.00 ,, 4.00 , 15.00 , 7.50 , 259.00 ,94.50%,0.00%
12/1/2014,12/31/2014,"Virginia Beach, VA",Virginia,VA,Single Family Residential," $271,900.00 "," $235,500.00 ", 322.00 , 160.00 , 244.00 ," 1,399.00 ", 4.30 , 73.00 ,97.79%,11.18%
12/1/2014,12/31/2014,"Stone County, AR",Arkansas,AR,Single Family Residential," $150,000.00 "," $179,250.00 ", 6.00 , 1.00 , 8.00 , 87.00 , 14.50 , 78.00 ,81.03%,0.00%
12/1/2014,12/31/2014,"Asotin County, WA",Washington,WA,Single Family Residential," $177,750.00 "," $156,490.00 ", 15.00 , 5.00 , 12.00 , 99.00 , 6.60 , 121.00 ,98.43%,20.00%
12/1/2014,12/31/2014,"Grand County, UT",Utah,UT,Single Family Residential," $232,600.00 "," $294,450.00 ", 8.00 , 2.00 , 2.00 , 39.00 , 4.90 , 248.00 ,95.20%,12.50%
12/1/2014,12/31/2014,"Surry County, NC",North Carolina,NC,Single Family Residential," $91,500.00 "," $114,900.00 ", 46.00 , 16.00 , 27.00 , 299.00 , 6.50 , 138.00 ,92.11%,2.17%
12/1/2014,12/31/2014,"Iroquois County, IL",Illinois,IL,Single Family Residential," $69,500.00 "," $62,400.00 ", 22.00 , 7.00 , 18.00 , 179.00 , 8.10 , 104.00 ,92.41%,13.64%
12/1/2014,12/31/2014,"Andrew County, MO",Missouri,MO,Single Family Residential," $88,250.00 "," $104,900.00 ", 6.00 , 4.00 , 6.00 , 59.00 , 9.80 , 94.00 ,96.60%,0.00%
12/1/2014,12/31/2014,"Ashland County, OH",Ohio,OH,Single Family Residential," $129,950.00 "," $107,350.00 ", 16.00 , 4.00 , 5.00 , 97.00 , 6.10 , 138.00 ,95.27%,12.50%
12/1/2014,12/31/2014,"Scott County, AR",Arkansas,AR,Single Family Residential," $170,000.00 ",, 1.00 , 1.00 ,, 2.00 , 2.00 , 71.00 ,97.14%,0.00%
12/1/2014,12/31/2014,"Oklahoma County, OK",Oklahoma,OK,Single Family Residential," $147,000.00 "," $145,000.00 ", 920.00 , 508.00 ,,, 2.30 ,,96.51%,17.93%
12/1/2014,12/31/2014,"Cayuga County, NY",New York,NY,Single Family Residential," $104,880.00 "," $104,450.00 ", 59.00 , 18.00 , 38.00 , 374.00 , 6.30 , 144.00 ,94.58%,13.56%
12/1/2014,12/31/2014,"Pacific County, WA",Washington,WA,Single Family Residential," $166,673.00 "," $139,900.00 ", 32.00 , 8.00 , 23.00 , 229.00 , 7.20 , 202.00 ,94.30%,6.25%
12/1/2014,12/31/2014,"Miami County, OH",Ohio,OH,Single Family Residential," $119,200.00 "," $86,500.00 ", 96.00 , 36.00 , 77.00 , 513.00 , 5.30 , 65.00 ,96.11%,12.50%
12/1/2014,12/31/2014,"Rusk County, WI",Wisconsin,WI,Single Family Residential," $155,000.00 "," $69,000.00 ", 7.00 , 3.00 , 7.00 , 130.00 , 18.60 , 190.00 ,89.91%,0.00%
12/1/2014,12/31/2014,"Lafayette County, MO",Missouri,MO,Single Family Residential," $113,250.00 "," $92,487.50 ", 14.00 ,, 18.00 ,, 11.60 , 161.00 ,,
12/1/2014,12/31/2014,"Rockcastle County, KY",Kentucky,KY,Single Family Residential," $69,000.00 "," $49,000.00 ", 7.00 , 6.00 , 9.00 , 47.00 , 6.70 , 66.00 ,92.79%,0.00%
12/1/2014,12/31/2014,"Jasper County, GA",Georgia,GA,Single Family Residential," $90,000.00 "," $225,450.00 ", 13.00 , 5.00 , 9.00 , 103.00 , 7.90 , 115.00 ,91.95%,0.00%
12/1/2014,12/31/2014,"Seminole County, FL",Florida,FL,Single Family Residential," $196,000.00 "," $175,000.00 ", 468.00 , 275.00 , 414.00 ," 1,699.00 ", 3.60 , 61.00 ,96.45%,14.10%
12/1/2014,12/31/2014,"St. Francois County, MO",Missouri,MO,Single Family Residential," $89,900.00 "," $79,900.00 ", 50.00 , 21.00 , 46.00 , 365.00 , 7.30 , 104.00 ,90.83%,8.00%
12/1/2014,12/31/2014,"Shelby County, IN",Indiana,IN,Single Family Residential," $84,500.00 "," $92,000.00 ", 26.00 , 20.00 , 29.00 , 201.00 , 7.70 , 108.00 ,91.76%,7.69%
12/1/2014,12/31/2014,"Juab County, UT",Utah,UT,Single Family Residential," $210,000.00 "," $226,950.00 ", 5.00 , 2.00 , 6.00 , 41.00 , 8.20 , 195.00 ,99.60%,20.00%
12/1/2014,12/31/2014,"Montcalm County, MI",Michigan,MI,Single Family Residential," $85,000.00 "," $74,900.00 ", 47.00 , 9.00 , 36.00 , 312.00 , 6.60 , 174.00 ,93.37%,19.15%
12/1/2014,12/31/2014,"Pickens County, GA",Georgia,GA,Single Family Residential," $125,000.00 "," $161,450.00 ", 55.00 , 11.00 , 27.00 , 306.00 , 5.60 , 125.00 ,92.98%,7.27%
12/1/2014,12/31/2014,"Collier County, FL",Florida,FL,Single Family Residential," $350,000.00 "," $337,000.00 ", 501.00 , 231.00 , 527.00 ," 2,764.00 ", 5.50 , 114.00 ,96.09%,11.38%
12/1/2014,12/31/2014,"Jefferson County, FL",Florida,FL,Single Family Residential," $75,000.00 "," $60,000.00 ", 7.00 , 1.00 , 7.00 , 60.00 , 8.60 , 247.00 ,88.60%,0.00%
12/1/2014,12/31/2014,"Chelan County, WA",Washington,WA,Single Family Residential," $234,750.00 "," $255,000.00 ", 44.00 , 14.00 , 30.00 , 186.00 , 4.20 , 60.00 ,95.03%,18.18%
12/1/2014,12/31/2014,"Olmsted County, MN",Minnesota,MN,Single Family Residential," $159,000.00 "," $159,900.00 ", 111.00 , 52.00 , 70.00 , 607.00 , 5.50 , 69.00 ,98.28%,16.22%
12/1/2014,12/31/2014,"Putnam County, IN",Indiana,IN,Single Family Residential," $124,000.00 "," $106,200.00 ", 3.00 , 3.00 , 5.00 , 27.00 , 9.00 , 41.00 ,100.56%,33.33%
12/1/2014,12/31/2014,"Garrard County, KY",Kentucky,KY,Single Family Residential," $89,700.00 "," $153,750.00 ", 20.00 , 6.00 , 15.00 , 120.00 , 6.00 , 94.00 ,89.86%,5.00%
12/1/2014,12/31/2014,"Hopkins County, TX",Texas,TX,Single Family Residential," $115,000.00 "," $116,950.00 ", 27.00 , 8.00 , 16.00 , 105.00 , 3.90 , 61.00 ,94.05%,7.41%
12/1/2014,12/31/2014,"Houston County, MN",Minnesota,MN,Single Family Residential," $151,500.00 "," $106,950.00 ", 18.00 , 4.00 , 2.00 , 58.00 , 3.20 , 83.00 ,96.40%,5.56%
12/1/2014,12/31/2014,"Douglas County, WA",Washington,WA,Single Family Residential," $302,484.00 "," $249,000.00 ", 23.00 , 14.00 , 13.00 , 86.00 , 3.70 , 65.00 ,102.83%,34.78%
12/1/2014,12/31/2014,"Randolph County, AL",Alabama,AL,Single Family Residential," $87,500.00 "," $89,900.00 ", 5.00 , 3.00 , 6.00 , 56.00 , 11.20 , 61.00 ,85.62%,20.00%
12/1/2014,12/31/2014,"Rock County, MN",Minnesota,MN,Single Family Residential," $126,500.00 "," $127,900.00 ", 7.00 , 3.00 , 7.00 , 50.00 , 7.10 , 120.00 ,91.45%,0.00%
12/1/2014,12/31/2014,"Logan County, CO",Colorado,CO,Single Family Residential," $88,500.00 "," $89,900.00 ", 20.00 , 8.00 , 14.00 , 48.00 , 2.40 , 54.00 ,95.78%,5.00%
12/1/2014,12/31/2014,"Gilpin County, CO",Colorado,CO,Single Family Residential," $239,900.00 "," $290,750.00 ", 13.00 , 6.00 , 6.00 , 48.00 , 3.70 , 101.00 ,98.37%,23.08%
12/1/2014,12/31/2014,"Floyd County, GA",Georgia,GA,Single Family Residential," $120,500.00 "," $106,450.00 ", 78.00 , 16.00 , 83.00 , 565.00 , 7.20 , 110.00 ,94.89%,8.97%
12/1/2014,12/31/2014,"Kent County, DE",Delaware,DE,Single Family Residential," $202,500.00 "," $175,000.00 ", 166.00 , 87.00 , 139.00 , 893.00 , 5.40 , 70.00 ,98.25%,22.29%
12/1/2014,12/31/2014,"Monroe County, MI",Michigan,MI,Single Family Residential," $129,800.00 "," $119,900.00 ", 110.00 , 61.00 , 93.00 , 551.00 , 5.00 , 63.00 ,95.68%,13.64%
12/1/2014,12/31/2014,"Milam County, TX",Texas,TX,Single Family Residential," $135,000.00 "," $149,900.00 ", 12.00 , 6.00 , 3.00 , 40.00 , 3.30 , 140.00 ,89.63%,8.33%
12/1/2014,12/31/2014,"Carver County, MN",Minnesota,MN,Single Family Residential," $305,959.00 "," $325,195.00 ", 79.00 , 36.00 , 59.00 , 455.00 , 5.80 , 98.00 ,96.77%,13.92%
12/1/2014,12/31/2014,"Somervell County, TX",Texas,TX,Single Family Residential," $138,000.00 "," $134,900.00 ", 7.00 , 3.00 , 6.00 , 50.00 , 7.10 , 184.00 ,94.02%,0.00%
12/1/2014,12/31/2014,"Boyle County, KY",Kentucky,KY,Single Family Residential," $93,000.00 "," $119,500.00 ", 11.00 , 3.00 , 17.00 , 122.00 , 11.10 , 156.00 ,90.97%,9.09%
12/1/2014,12/31/2014,"Harrison County, MS",Mississippi,MS,Single Family Residential," $114,000.00 "," $127,000.00 ", 170.00 , 52.00 , 111.00 ," 1,410.00 ", 8.30 , 137.00 ,95.00%,12.94%
12/1/2014,12/31/2014,"Lake County, FL",Florida,FL,Single Family Residential," $163,145.00 "," $174,900.00 ", 540.00 , 262.00 , 448.00 ," 2,339.00 ", 4.30 , 72.00 ,96.28%,12.78%
12/1/2014,12/31/2014,"Crow Wing County, MN",Minnesota,MN,Single Family Residential," $142,450.00 "," $119,900.00 ", 80.00 , 27.00 , 43.00 , 533.00 , 6.70 , 103.00 ,94.43%,10.00%
12/1/2014,12/31/2014,"St. Charles Parish, LA",Louisiana,LA,Single Family Residential," $187,400.00 "," $169,900.00 ", 31.00 , 9.00 , 16.00 , 164.00 , 5.30 , 153.00 ,96.00%,16.13%
12/1/2014,12/31/2014,"Blanco County, TX",Texas,TX,Single Family Residential," $462,650.00 "," $242,500.00 ", 4.00 , 2.00 , 8.00 , 38.00 , 9.50 , 368.00 ,97.60%,0.00%
12/1/2014,12/31/2014,"Warren County, TN",Tennessee,TN,Single Family Residential," $118,850.00 "," $107,450.00 ", 18.00 , 4.00 , 19.00 , 166.00 , 9.20 , 154.00 ,91.44%,5.56%
12/1/2014,12/31/2014,"Bourbon County, KS",Kansas,KS,Single Family Residential," $64,000.00 "," $48,000.00 ", 7.00 , 2.00 , 7.00 , 92.00 , 13.10 , 137.00 ,93.89%,14.29%
12/1/2014,12/31/2014,"Suffolk County, MA",Massachusetts,MA,Single Family Residential," $405,500.00 "," $439,000.00 ", 114.00 , 92.00 , 55.00 , 304.00 , 2.70 , 74.00 ,98.23%,31.58%
12/1/2014,12/31/2014,"Champaign County, IL",Illinois,IL,Single Family Residential," $145,550.00 "," $150,000.00 ", 126.00 , 58.00 , 100.00 , 580.00 , 4.60 , 60.00 ,95.85%,11.11%
12/1/2014,12/31/2014,"Okmulgee County, OK",Oklahoma,OK,Single Family Residential," $110,000.00 "," $49,000.00 ", 15.00 , 2.00 , 21.00 , 115.00 , 7.70 , 98.00 ,93.33%,0.00%
12/1/2014,12/31/2014,"Gloucester County, NJ",New Jersey,NJ,Single Family Residential," $184,250.00 "," $179,900.00 ", 216.00 , 77.00 , 200.00 ," 1,509.00 ", 7.00 , 76.00 ,95.85%,16.67%
12/1/2014,12/31/2014,"Sumter County, FL",Florida,FL,Single Family Residential," $212,000.00 "," $215,000.00 ", 60.00 , 36.00 , 78.00 , 359.00 , 6.00 , 45.00 ,95.04%,11.67%
12/1/2014,12/31/2014,"Gratiot County, MI",Michigan,MI,Single Family Residential," $42,549.50 "," $18,700.00 ", 6.00 , 1.00 , 4.00 , 37.00 , 6.20 , 155.00 ,95.77%,33.33%
12/1/2014,12/31/2014,"Monterey County, CA",California,CA,Single Family Residential," $420,000.00 "," $415,000.00 ", 198.00 , 123.00 , 156.00 , 655.00 , 3.30 , 52.00 ,97.58%,19.70%
12/1/2014,12/31/2014,"Brown County, MN",Minnesota,MN,Single Family Residential," $134,750.00 "," $104,900.00 ", 16.00 , 7.00 , 9.00 , 124.00 , 7.80 , 72.00 ,97.34%,31.25%
12/1/2014,12/31/2014,"Union County, FL",Florida,FL,Single Family Residential," $143,500.00 ",, 2.00 ,,, 7.00 , 3.50 , 158.00 ,99.34%,0.00%
12/1/2014,12/31/2014,"Le Sueur County, MN",Minnesota,MN,Single Family Residential," $140,000.00 "," $159,900.00 ", 24.00 , 9.00 , 10.00 , 155.00 , 6.50 , 130.00 ,92.16%,12.50%
12/1/2014,12/31/2014,"Daggett County, UT",Utah,UT,Single Family Residential," $21,500.00 ",, 1.00 , 1.00 ,, 8.00 , 8.00 , 373.00 ,50.23%,0.00%
12/1/2014,12/31/2014,"Sarasota County, FL",Florida,FL,Single Family Residential," $193,000.00 "," $239,000.00 ", 733.00 , 445.00 , 785.00 ," 2,778.00 ", 3.80 , 53.00 ,95.67%,11.73%
12/1/2014,12/31/2014,"Coos County, NH",New Hampshire,NH,Single Family Residential," $82,500.00 "," $104,450.00 ", 34.00 , 11.00 , 34.00 , 417.00 , 12.30 , 169.00 ,91.41%,5.88%
12/1/2014,12/31/2014,"Johnson County, KS",Kansas,KS,Single Family Residential," $245,750.00 "," $224,157.00 ", 638.00 ,, 387.00 ,, 3.80 , 84.00 ,,
12/1/2014,12/31/2014,"Warren County, IA",Iowa,IA,Single Family Residential," $150,000.00 "," $181,900.00 ", 46.00 , 25.00 , 35.00 , 214.00 , 4.70 , 114.00 ,96.90%,10.87%
12/1/2014,12/31/2014,"Washington County, NE",Nebraska,NE,Single Family Residential," $116,000.00 "," $145,000.00 ", 12.00 , 10.00 , 11.00 , 53.00 , 4.40 , 109.00 ,96.29%,0.00%
12/1/2014,12/31/2014,"Powell County, KY",Kentucky,KY,Single Family Residential," $83,250.00 "," $62,450.00 ", 6.00 , 2.00 , 4.00 , 55.00 , 9.20 , 242.00 ,94.35%,16.67%
12/1/2014,12/31/2014,"Colleton County, SC",South Carolina,SC,Single Family Residential," $168,200.00 "," $85,000.00 ", 22.00 , 4.00 , 12.00 , 176.00 , 8.00 , 203.00 ,92.31%,0.00%
